"qtl_id"	"gene"	"chr"
"QTL:5227"	"MYO19"	"12"
"QTL:5261"	"MYO19"	"12"
"QTL:595"	"MYO19"	"12"
"QTL:6472"	"MYO19"	"12"
"QTL:6479"	"MYO19"	"12"
"QTL:5227"	"UBB"	"12"
"QTL:5261"	"UBB"	"12"
"QTL:4254"	"GAST"	"12"
"QTL:5227"	"GAST"	"12"
"QTL:5261"	"GAST"	"12"
"QTL:6472"	"GAST"	"12"
"QTL:6479"	"GAST"	"12"
"QTL:5224"	"COA5"	"3"
"QTL:6465"	"COA5"	"3"
"QTL:277"	"CLEC14A"	"7"
"QTL:5257"	"CLEC14A"	"7"
"QTL:24288"	"DCP1B"	"5"
"QTL:5223"	"CDC26"	"1"
"QTL:5255"	"CDC26"	"1"
"QTL:6463"	"CDC26"	"1"
"QTL:6480"	"CDC26"	"1"
"QTL:5223"	"INIP"	"1"
"QTL:5255"	"INIP"	"1"
"QTL:6463"	"INIP"	"1"
"QTL:6480"	"INIP"	"1"
"QTL:24289"	"SERTAD1"	"6"
"QTL:5226"	"SERTAD1"	"6"
"QTL:24289"	"BCAR1"	"6"
"QTL:5226"	"EIF2B3"	"6"
"QTL:5224"	"OGN"	"3"
"QTL:6465"	"OGN"	"3"
"QTL:2927"	"TXN2"	"5"
"QTL:24288"	"KRR1"	"5"
"QTL:24288"	"SMCO2"	"5"
"QTL:24288"	"DDX11"	"5"
"QTL:5257"	"PSMB9"	"7"
"QTL:584"	"PSMB9"	"7"
"QTL:5257"	"B3GALT4"	"7"
"QTL:24289"	"C19orf68"	"6"
"QTL:5226"	"C19orf68"	"6"
"QTL:17547"	"PEF1"	"6"
"QTL:17563"	"PEF1"	"6"
"QTL:5226"	"PEF1"	"6"
"QTL:8665"	"PEF1"	"6"
"QTL:17547"	"CEP192"	"6"
"QTL:5226"	"CEP192"	"6"
"QTL:5226"	"NFYC"	"6"
"QTL:5223"	"DDO"	"1"
"QTL:6481"	"DDO"	"1"
"QTL:5223"	"RIPPLY2"	"1"
"QTL:6481"	"RIPPLY2"	"1"
"QTL:5223"	"IBTK"	"1"
"QTL:6481"	"IBTK"	"1"
"QTL:5223"	"NMRK1"	"1"
"QTL:5255"	"NMRK1"	"1"
"QTL:5225"	"DSCC1"	"4"
"QTL:5256"	"DSCC1"	"4"
"QTL:5225"	"NCOA2"	"4"
"QTL:5256"	"NCOA2"	"4"
"QTL:5229"	"NCOA3"	"17"
"QTL:5224"	"NAGK"	"3"
"QTL:6465"	"NAGK"	"3"
"QTL:5224"	"C2orf42"	"3"
"QTL:6465"	"C2orf42"	"3"
"QTL:5224"	"NCOA1"	"3"
"QTL:8797"	"NCOA1"	"3"
"QTL:8798"	"NCOA1"	"3"
"QTL:4252"	"PACRGL"	"8"
"QTL:585"	"PACRGL"	"8"
"QTL:4253"	"JCHAIN"	"8"
"QTL:1100"	"JCHAIN"	"8"
"QTL:5260"	"MYCBP2"	"11"
"QTL:586"	"MYCBP2"	"11"
"QTL:593"	"FIBP"	"2"
"QTL:593"	"PRDX5"	"2"
"QTL:5228"	"SGTB"	"16"
"QTL:8812"	"SGTB"	"16"
"QTL:5228"	"CCNJL"	"16"
"QTL:5228"	"CYFIP2"	"16"
"QTL:5227"	"ARMC7"	"12"
"QTL:2929"	"FAM117A"	"12"
"QTL:5227"	"FAM117A"	"12"
"QTL:5261"	"FAM117A"	"12"
"QTL:595"	"FAM117A"	"12"
"QTL:6472"	"FAM117A"	"12"
"QTL:6479"	"FAM117A"	"12"
"QTL:5227"	"TP53I13"	"12"
"QTL:5261"	"TP53I13"	"12"
"QTL:595"	"TP53I13"	"12"
"QTL:6472"	"TP53I13"	"12"
"QTL:6479"	"TP53I13"	"12"
"QTL:5227"	"PSMB6"	"12"
"QTL:5261"	"PSMB6"	"12"
"QTL:66300"	"PSMB6"	"12"
"QTL:5229"	"NANP"	"17"
"QTL:17547"	"CEP76"	"6"
"QTL:5226"	"CEP76"	"6"
"QTL:5223"	"SYNM"	"1"
"QTL:5255"	"SYNM"	"1"
"QTL:6481"	"SYNM"	"1"
"QTL:24289"	"CAPNS1"	"6"
"QTL:5226"	"CAPNS1"	"6"
"QTL:24289"	"CAPNS2"	"6"
"QTL:5226"	"CAPNS2"	"6"
"QTL:6471"	"NFKB1"	"8"
"QTL:6489"	"NFKB1"	"8"
"QTL:8808"	"NFKB1"	"8"
"QTL:2927"	"MKL1"	"5"
"QTL:24288"	"C12orf40"	"5"
"QTL:5257"	"CLPS"	"7"
"QTL:5257"	"ZXDC"	"7"
"QTL:24289"	"PGD"	"6"
"QTL:5226"	"PGD"	"6"
"QTL:8665"	"PGD"	"6"
"QTL:5226"	"PLK3"	"6"
"QTL:5223"	"SLC24A5"	"1"
"QTL:5255"	"SLC24A5"	"1"
"QTL:6481"	"SLC24A5"	"1"
"QTL:5223"	"SLC24A1"	"1"
"QTL:5255"	"SLC24A1"	"1"
"QTL:5223"	"SLC24A2"	"1"
"QTL:5255"	"SLC24A2"	"1"
"QTL:5229"	"SLC24A3"	"17"
"QTL:5229"	"SLC32A1"	"17"
"QTL:5224"	"IL4R"	"3"
"QTL:5224"	"KCMF1"	"3"
"QTL:6465"	"KCMF1"	"3"
"QTL:5224"	"PAIP2B"	"3"
"QTL:6465"	"PAIP2B"	"3"
"QTL:5260"	"GTF3A"	"11"
"QTL:1110"	"NOL6"	"10"
"QTL:5259"	"NOL6"	"10"
"QTL:909"	"IMMP1L"	"2"
"QTL:5228"	"FAM134B"	"16"
"QTL:5228"	"PLK2"	"16"
"QTL:8812"	"PLK2"	"16"
"QTL:4254"	"FAM134C"	"12"
"QTL:5227"	"FAM134C"	"12"
"QTL:5261"	"FAM134C"	"12"
"QTL:6472"	"FAM134C"	"12"
"QTL:6479"	"FAM134C"	"12"
"QTL:5224"	"ETAA1"	"3"
"QTL:6465"	"ETAA1"	"3"
"QTL:5224"	"EIF4H"	"3"
"QTL:277"	"EMC7"	"7"
"QTL:5257"	"EMC7"	"7"
"QTL:4253"	"COMMD8"	"8"
"QTL:1100"	"COMMD8"	"8"
"QTL:5257"	"NKAPL"	"7"
"QTL:584"	"NKAPL"	"7"
"QTL:24289"	"CYB5B"	"6"
"QTL:24289"	"ZBTB48"	"6"
"QTL:5226"	"ZBTB48"	"6"
"QTL:8665"	"ZBTB48"	"6"
"QTL:24289"	"SLC25A33"	"6"
"QTL:5226"	"SLC25A33"	"6"
"QTL:8665"	"SLC25A33"	"6"
"QTL:24289"	"NPPA"	"6"
"QTL:5226"	"NPPA"	"6"
"QTL:8665"	"NPPA"	"6"
"QTL:5223"	"RMDN3"	"1"
"QTL:5255"	"RMDN3"	"1"
"QTL:6481"	"RMDN3"	"1"
"QTL:5223"	"CYB5A"	"1"
"QTL:5255"	"CYB5A"	"1"
"QTL:5223"	"TYRP1"	"1"
"QTL:5255"	"TYRP1"	"1"
"QTL:8799"	"GSDMC"	"4"
"QTL:5225"	"GSDMC"	"4"
"QTL:5256"	"GSDMC"	"4"
"QTL:5225"	"RMDN1"	"4"
"QTL:5256"	"RMDN1"	"4"
"QTL:5224"	"TECPR1"	"3"
"QTL:5224"	"BOLA3"	"3"
"QTL:6465"	"BOLA3"	"3"
"QTL:4254"	"NKIRAS2"	"12"
"QTL:5227"	"NKIRAS2"	"12"
"QTL:5261"	"NKIRAS2"	"12"
"QTL:6472"	"NKIRAS2"	"12"
"QTL:6479"	"NKIRAS2"	"12"
"QTL:2929"	"SUPT4H1"	"12"
"QTL:5227"	"SUPT4H1"	"12"
"QTL:5261"	"SUPT4H1"	"12"
"QTL:595"	"SUPT4H1"	"12"
"QTL:6472"	"SUPT4H1"	"12"
"QTL:6479"	"SUPT4H1"	"12"
"QTL:5224"	"IFT172"	"3"
"QTL:8797"	"IFT172"	"3"
"QTL:8798"	"IFT172"	"3"
"QTL:37443"	"RPS17"	"7"
"QTL:5257"	"RPS17"	"7"
"QTL:5224"	"RFC2"	"3"
"QTL:5223"	"FXN"	"1"
"QTL:5255"	"FXN"	"1"
"QTL:24288"	"TMEM5"	"5"
"QTL:2927"	"TMEM5"	"5"
"QTL:984"	"TMEM5"	"5"
"QTL:5257"	"NFKBIL1"	"7"
"QTL:584"	"NFKBIL1"	"7"
"QTL:277"	"KATNBL1"	"7"
"QTL:5257"	"KATNBL1"	"7"
"QTL:17547"	"MTFR1L"	"6"
"QTL:17563"	"MTFR1L"	"6"
"QTL:5226"	"MTFR1L"	"6"
"QTL:8665"	"MTFR1L"	"6"
"QTL:17555"	"C1orf141"	"6"
"QTL:5226"	"C1orf141"	"6"
"QTL:5223"	"C18orf25"	"1"
"QTL:5255"	"C18orf25"	"1"
"QTL:6481"	"C18orf25"	"1"
"QTL:1250"	"XPA"	"1"
"QTL:5223"	"XPA"	"1"
"QTL:5255"	"XPA"	"1"
"QTL:582"	"XPA"	"1"
"QTL:822"	"XPA"	"1"
"QTL:845"	"XPA"	"1"
"QTL:5256"	"PPP1R42"	"4"
"QTL:5256"	"MCMDC2"	"4"
"QTL:5256"	"MTFR1"	"4"
"QTL:5224"	"SH2B2"	"3"
"QTL:5224"	"SH2B1"	"3"
"QTL:5224"	"STUB1"	"3"
"QTL:6465"	"STUB1"	"3"
"QTL:5260"	"SERTM1"	"11"
"QTL:1110"	"C9orf72"	"10"
"QTL:5259"	"C9orf72"	"10"
"QTL:594"	"C9orf72"	"10"
"QTL:1214"	"BEND2"	"X"
"QTL:4254"	"NMT1"	"12"
"QTL:5227"	"NMT1"	"12"
"QTL:5261"	"NMT1"	"12"
"QTL:6472"	"NMT1"	"12"
"QTL:6479"	"NMT1"	"12"
"QTL:37460"	"ADAP2"	"12"
"QTL:5227"	"ADAP2"	"12"
"QTL:5261"	"ADAP2"	"12"
"QTL:595"	"ADAP2"	"12"
"QTL:6472"	"ADAP2"	"12"
"QTL:6479"	"ADAP2"	"12"
"QTL:5227"	"NSRP1"	"12"
"QTL:5261"	"NSRP1"	"12"
"QTL:5227"	"EMC6"	"12"
"QTL:5261"	"EMC6"	"12"
"QTL:5227"	"MED9"	"12"
"QTL:5261"	"MED9"	"12"
"QTL:909"	"ZNF408"	"2"
"QTL:5259"	"KMO"	"10"
"QTL:1110"	"NMT2"	"10"
"QTL:2928"	"NMT2"	"10"
"QTL:594"	"NMT2"	"10"
"QTL:2927"	"TST"	"5"
"QTL:2927"	"MPST"	"5"
"QTL:24289"	"ARL2BP"	"6"
"QTL:5225"	"ATP6V1C1"	"4"
"QTL:5256"	"ATP6V1C1"	"4"
"QTL:5229"	"AAR2"	"17"
"QTL:4250"	"ATP6V1C2"	"3"
"QTL:1214"	"RAI2"	"X"
"QTL:24288"	"DAZAP2"	"5"
"QTL:2927"	"DAZAP2"	"5"
"QTL:5224"	"PPM1G"	"3"
"QTL:8797"	"PPM1G"	"3"
"QTL:8798"	"PPM1G"	"3"
"QTL:5224"	"SF3B6"	"3"
"QTL:8797"	"SF3B6"	"3"
"QTL:8798"	"SF3B6"	"3"
"QTL:2927"	"ARFGAP3"	"5"
"QTL:24288"	"TAC3"	"5"
"QTL:2927"	"TAC3"	"5"
"QTL:984"	"TAC3"	"5"
"QTL:277"	"FAM174B"	"7"
"QTL:5257"	"FAM174B"	"7"
"QTL:8804"	"FAM174B"	"7"
"QTL:8805"	"FAM174B"	"7"
"QTL:4251"	"IRF2BPL"	"7"
"QTL:5257"	"IRF2BPL"	"7"
"QTL:8804"	"IRF2BPL"	"7"
"QTL:8805"	"IRF2BPL"	"7"
"QTL:24289"	"GPATCH1"	"6"
"QTL:5226"	"GPATCH1"	"6"
"QTL:24289"	"FAM98C"	"6"
"QTL:5226"	"FAM98C"	"6"
"QTL:24289"	"IRF2BP1"	"6"
"QTL:5226"	"IRF2BP1"	"6"
"QTL:24289"	"APITD1"	"6"
"QTL:5226"	"APITD1"	"6"
"QTL:8665"	"APITD1"	"6"
"QTL:5223"	"MTO1"	"1"
"QTL:6481"	"MTO1"	"1"
"QTL:5223"	"FECH"	"1"
"QTL:5255"	"FECH"	"1"
"QTL:6481"	"FECH"	"1"
"QTL:5223"	"FAM98B"	"1"
"QTL:5255"	"FAM98B"	"1"
"QTL:6481"	"FAM98B"	"1"
"QTL:5223"	"PLAA"	"1"
"QTL:5255"	"PLAA"	"1"
"QTL:5223"	"HSDL2"	"1"
"QTL:5255"	"HSDL2"	"1"
"QTL:6463"	"HSDL2"	"1"
"QTL:6480"	"HSDL2"	"1"
"QTL:5225"	"MTERF3"	"4"
"QTL:5256"	"MTERF3"	"4"
"QTL:5229"	"TBC1D20"	"17"
"QTL:5224"	"NSUN5"	"3"
"QTL:5224"	"GUSB"	"3"
"QTL:5224"	"POLR3E"	"3"
"QTL:5224"	"CIAO1"	"3"
"QTL:6465"	"CIAO1"	"3"
"QTL:5224"	"GEMIN6"	"3"
"QTL:5224"	"FAM98A"	"3"
"QTL:37450"	"HOPX"	"8"
"QTL:4253"	"HOPX"	"8"
"QTL:1100"	"HOPX"	"8"
"QTL:1110"	"WAC"	"10"
"QTL:5259"	"WAC"	"10"
"QTL:594"	"WAC"	"10"
"QTL:1214"	"GPR143"	"X"
"QTL:1214"	"NHS"	"X"
"QTL:5227"	"FDXR"	"12"
"QTL:2929"	"VMP1"	"12"
"QTL:5227"	"VMP1"	"12"
"QTL:5261"	"VMP1"	"12"
"QTL:595"	"VMP1"	"12"
"QTL:6472"	"VMP1"	"12"
"QTL:6479"	"VMP1"	"12"
"QTL:2929"	"BCAS3"	"12"
"QTL:5227"	"BCAS3"	"12"
"QTL:5261"	"BCAS3"	"12"
"QTL:595"	"BCAS3"	"12"
"QTL:6472"	"BCAS3"	"12"
"QTL:6479"	"BCAS3"	"12"
"QTL:5227"	"WSB1"	"12"
"QTL:5261"	"WSB1"	"12"
"QTL:595"	"WSB1"	"12"
"QTL:6472"	"WSB1"	"12"
"QTL:6479"	"WSB1"	"12"
"QTL:5224"	"PRM1"	"3"
"QTL:6465"	"PRM1"	"3"
"QTL:5227"	"JMJD6"	"12"
"QTL:37448"	"NSUN7"	"8"
"QTL:683"	"NSUN7"	"8"
"QTL:24288"	"PHB2"	"5"
"QTL:5257"	"TBCC"	"7"
"QTL:24288"	"C12orf57"	"5"
"QTL:1250"	"MRPL50"	"1"
"QTL:5223"	"MRPL50"	"1"
"QTL:5255"	"MRPL50"	"1"
"QTL:822"	"MRPL50"	"1"
"QTL:845"	"MRPL50"	"1"
"QTL:4250"	"TSSC1"	"3"
"QTL:5256"	"CCDC181"	"4"
"QTL:2927"	"EIF3D"	"5"
"QTL:24288"	"CD69"	"5"
"QTL:24288"	"CLEC2B"	"5"
"QTL:24288"	"CLEC2D"	"5"
"QTL:5257"	"CDC5L"	"7"
"QTL:277"	"CMTM5"	"7"
"QTL:5257"	"CMTM5"	"7"
"QTL:24289"	"HAMP"	"6"
"QTL:5226"	"HAMP"	"6"
"QTL:24289"	"PLAUR"	"6"
"QTL:5226"	"PLAUR"	"6"
"QTL:5226"	"HPDL"	"6"
"QTL:5223"	"VPS18"	"1"
"QTL:5255"	"VPS18"	"1"
"QTL:6481"	"VPS18"	"1"
"QTL:5223"	"CDKN3"	"1"
"QTL:5255"	"CDKN3"	"1"
"QTL:5223"	"CDC37L1"	"1"
"QTL:5255"	"CDC37L1"	"1"
"QTL:5256"	"KIFAP3"	"4"
"QTL:5256"	"SLC19A2"	"4"
"QTL:5224"	"BRAT1"	"3"
"QTL:5224"	"SBDS"	"3"
"QTL:593"	"PACS1"	"2"
"QTL:593"	"MUS81"	"2"
"QTL:5228"	"ZNF366"	"16"
"QTL:8812"	"ZNF366"	"16"
"QTL:4254"	"SPATA32"	"12"
"QTL:5227"	"SPATA32"	"12"
"QTL:5261"	"SPATA32"	"12"
"QTL:6472"	"SPATA32"	"12"
"QTL:6479"	"SPATA32"	"12"
"QTL:5227"	"FAM57A"	"12"
"QTL:5261"	"FAM57A"	"12"
"QTL:277"	"ZNF710"	"7"
"QTL:5257"	"ZNF710"	"7"
"QTL:4252"	"RBPJ"	"8"
"QTL:4250"	"TRAPPC12"	"3"
"QTL:5227"	"FAM101B"	"12"
"QTL:5261"	"FAM101B"	"12"
"QTL:4250"	"LDAH"	"3"
"QTL:5224"	"LDAH"	"3"
"QTL:8797"	"LDAH"	"3"
"QTL:8798"	"LDAH"	"3"
"QTL:277"	"SPTSSA"	"7"
"QTL:5257"	"SPTSSA"	"7"
"QTL:17547"	"SEH1L"	"6"
"QTL:5226"	"SEH1L"	"6"
"QTL:2927"	"CSDC2"	"5"
"QTL:5257"	"ARMC12"	"7"
"QTL:24289"	"LIM2"	"6"
"QTL:5226"	"LIM2"	"6"
"QTL:24289"	"PARK7"	"6"
"QTL:5226"	"PARK7"	"6"
"QTL:8665"	"PARK7"	"6"
"QTL:5223"	"DPPA5"	"1"
"QTL:5224"	"TXNDC9"	"3"
"QTL:6465"	"TXNDC9"	"3"
"QTL:5224"	"CD8A"	"3"
"QTL:6465"	"CD8A"	"3"
"QTL:4253"	"LRRC66"	"8"
"QTL:1100"	"LRRC66"	"8"
"QTL:1214"	"PIR"	"X"
"QTL:2929"	"INTS2"	"12"
"QTL:5227"	"INTS2"	"12"
"QTL:5261"	"INTS2"	"12"
"QTL:595"	"INTS2"	"12"
"QTL:6472"	"INTS2"	"12"
"QTL:6479"	"INTS2"	"12"
"QTL:5229"	"PKIG"	"17"
"QTL:5223"	"RPS27L"	"1"
"QTL:5255"	"RPS27L"	"1"
"QTL:6481"	"RPS27L"	"1"
"QTL:5226"	"TMEM61"	"6"
"QTL:5260"	"BORA"	"11"
"QTL:586"	"BORA"	"11"
"QTL:5224"	"CARHSP1"	"3"
"QTL:6465"	"CARHSP1"	"3"
"QTL:37463"	"ODF4"	"12"
"QTL:5227"	"ODF4"	"12"
"QTL:5261"	"ODF4"	"12"
"QTL:585"	"MED28"	"8"
"QTL:2927"	"CSF2RB"	"5"
"QTL:5257"	"VPS52"	"7"
"QTL:277"	"CCNB1IP1"	"7"
"QTL:5257"	"CCNB1IP1"	"7"
"QTL:37447"	"MLH3"	"7"
"QTL:4251"	"MLH3"	"7"
"QTL:5257"	"MLH3"	"7"
"QTL:8804"	"MLH3"	"7"
"QTL:8805"	"MLH3"	"7"
"QTL:24289"	"CCL22"	"6"
"QTL:24289"	"BCL2L12"	"6"
"QTL:5226"	"BCL2L12"	"6"
"QTL:24289"	"TSEN34"	"6"
"QTL:5226"	"TSEN34"	"6"
"QTL:8665"	"TSEN34"	"6"
"QTL:24289"	"GALP"	"6"
"QTL:5226"	"GALP"	"6"
"QTL:8665"	"GALP"	"6"
"QTL:17547"	"SPOCD1"	"6"
"QTL:17563"	"SPOCD1"	"6"
"QTL:5226"	"SPOCD1"	"6"
"QTL:8665"	"SPOCD1"	"6"
"QTL:5226"	"TTC4"	"6"
"QTL:5223"	"C9orf152"	"1"
"QTL:5255"	"C9orf152"	"1"
"QTL:6463"	"C9orf152"	"1"
"QTL:6480"	"C9orf152"	"1"
"QTL:5225"	"TMEM65"	"4"
"QTL:5256"	"TMEM65"	"4"
"QTL:17560"	"EIF3H"	"4"
"QTL:5225"	"EIF3H"	"4"
"QTL:5256"	"EIF3H"	"4"
"QTL:5224"	"TMEM130"	"3"
"QTL:37464"	"ADK"	"14"
"QTL:5259"	"WDR26"	"10"
"QTL:2928"	"SKIDA1"	"10"
"QTL:5258"	"SKIDA1"	"10"
"QTL:594"	"SKIDA1"	"10"
"QTL:5227"	"AANAT"	"12"
"QTL:4254"	"PGAP3"	"12"
"QTL:5227"	"PGAP3"	"12"
"QTL:5261"	"PGAP3"	"12"
"QTL:6472"	"PGAP3"	"12"
"QTL:6479"	"PGAP3"	"12"
"QTL:2929"	"KPNB1"	"12"
"QTL:5227"	"KPNB1"	"12"
"QTL:5261"	"KPNB1"	"12"
"QTL:595"	"KPNB1"	"12"
"QTL:6472"	"KPNB1"	"12"
"QTL:6479"	"KPNB1"	"12"
"QTL:2929"	"ZNF652"	"12"
"QTL:5227"	"ZNF652"	"12"
"QTL:5261"	"ZNF652"	"12"
"QTL:595"	"ZNF652"	"12"
"QTL:6472"	"ZNF652"	"12"
"QTL:6479"	"ZNF652"	"12"
"QTL:5228"	"MRPS36"	"16"
"QTL:8812"	"MRPS36"	"16"
"QTL:5257"	"NRM"	"7"
"QTL:584"	"NRM"	"7"
"QTL:5227"	"DNAI2"	"12"
"QTL:17547"	"YARS"	"6"
"QTL:17563"	"YARS"	"6"
"QTL:5226"	"YARS"	"6"
"QTL:8665"	"YARS"	"6"
"QTL:1214"	"TXLNG"	"X"
"QTL:2927"	"GRAP2"	"5"
"QTL:2927"	"MYH9"	"5"
"QTL:2927"	"ISX"	"5"
"QTL:24288"	"IPO8"	"5"
"QTL:24288"	"SLCO1A2"	"5"
"QTL:24288"	"SLCO1C1"	"5"
"QTL:24288"	"YBX3"	"5"
"QTL:5257"	"STMND1"	"7"
"QTL:5257"	"OR2B2"	"7"
"QTL:584"	"OR2B2"	"7"
"QTL:5257"	"OR2B6"	"7"
"QTL:584"	"OR2B6"	"7"
"QTL:5257"	"MDC1"	"7"
"QTL:584"	"MDC1"	"7"
"QTL:5257"	"SLC26A8"	"7"
"QTL:5257"	"MRPS10"	"7"
"QTL:5257"	"TRERF1"	"7"
"QTL:5257"	"CTSH"	"7"
"QTL:277"	"BBS4"	"7"
"QTL:5257"	"BBS4"	"7"
"QTL:277"	"MYH7"	"7"
"QTL:5257"	"MYH7"	"7"
"QTL:277"	"SLCO3A1"	"7"
"QTL:5257"	"SLCO3A1"	"7"
"QTL:8804"	"SLCO3A1"	"7"
"QTL:8805"	"SLCO3A1"	"7"
"QTL:277"	"RGMA"	"7"
"QTL:5257"	"RGMA"	"7"
"QTL:8804"	"RGMA"	"7"
"QTL:8805"	"RGMA"	"7"
"QTL:5257"	"TTC8"	"7"
"QTL:24289"	"CLIP3"	"6"
"QTL:5226"	"CLIP3"	"6"
"QTL:24289"	"WDR62"	"6"
"QTL:5226"	"WDR62"	"6"
"QTL:24289"	"ZNF541"	"6"
"QTL:5226"	"ZNF541"	"6"
"QTL:17563"	"NECAP2"	"6"
"QTL:24289"	"NECAP2"	"6"
"QTL:5226"	"NECAP2"	"6"
"QTL:8665"	"NECAP2"	"6"
"QTL:17563"	"RCC2"	"6"
"QTL:24289"	"RCC2"	"6"
"QTL:5226"	"RCC2"	"6"
"QTL:8665"	"RCC2"	"6"
"QTL:17563"	"AKR7A2"	"6"
"QTL:24289"	"AKR7A2"	"6"
"QTL:5226"	"AKR7A2"	"6"
"QTL:8665"	"AKR7A2"	"6"
"QTL:17547"	"LIN28A"	"6"
"QTL:17563"	"LIN28A"	"6"
"QTL:5226"	"LIN28A"	"6"
"QTL:8665"	"LIN28A"	"6"
"QTL:17547"	"TINAGL1"	"6"
"QTL:17563"	"TINAGL1"	"6"
"QTL:5226"	"TINAGL1"	"6"
"QTL:8665"	"TINAGL1"	"6"
"QTL:5226"	"MCOLN2"	"6"
"QTL:583"	"MCOLN2"	"6"
"QTL:24289"	"ZNF274"	"6"
"QTL:5226"	"ZNF274"	"6"
"QTL:8665"	"ZNF274"	"6"
"QTL:276"	"MRPL18"	"1"
"QTL:276"	"SCAF8"	"1"
"QTL:5223"	"LIN28B"	"1"
"QTL:5223"	"FAM26F"	"1"
"QTL:6481"	"FAM26F"	"1"
"QTL:5223"	"HERC1"	"1"
"QTL:5255"	"HERC1"	"1"
"QTL:6481"	"HERC1"	"1"
"QTL:5223"	"GABRA5"	"1"
"QTL:5255"	"GABRA5"	"1"
"QTL:6481"	"GABRA5"	"1"
"QTL:5223"	"UBE3A"	"1"
"QTL:5255"	"UBE3A"	"1"
"QTL:6481"	"UBE3A"	"1"
"QTL:5223"	"PHLPP1"	"1"
"QTL:5255"	"PHLPP1"	"1"
"QTL:5223"	"RAX"	"1"
"QTL:5255"	"RAX"	"1"
"QTL:5223"	"CD274"	"1"
"QTL:5255"	"CD274"	"1"
"QTL:5223"	"TLR4"	"1"
"QTL:5255"	"TLR4"	"1"
"QTL:5225"	"SLC26A7"	"4"
"QTL:5256"	"SLC26A7"	"4"
"QTL:5225"	"C8orf59"	"4"
"QTL:5256"	"C8orf59"	"4"
"QTL:5225"	"SLCO5A1"	"4"
"QTL:5256"	"SLCO5A1"	"4"
"QTL:5229"	"MYH7B"	"17"
"QTL:5229"	"VAPB"	"17"
"QTL:5229"	"APCDD1L"	"17"
"QTL:5229"	"CTSZ"	"17"
"QTL:5229"	"EDN3"	"17"
"QTL:5224"	"TFR2"	"3"
"QTL:5224"	"CLIP2"	"3"
"QTL:5224"	"PRR14"	"3"
"QTL:5224"	"SLC9A3R2"	"3"
"QTL:6465"	"SLC9A3R2"	"3"
"QTL:5224"	"RANBP2"	"3"
"QTL:6465"	"RANBP2"	"3"
"QTL:5224"	"NCK2"	"3"
"QTL:6465"	"NCK2"	"3"
"QTL:5224"	"MTHFD2"	"3"
"QTL:6465"	"MTHFD2"	"3"
"QTL:5224"	"FBXO41"	"3"
"QTL:6465"	"FBXO41"	"3"
"QTL:5224"	"PPP4R3B"	"3"
"QTL:5224"	"CLHC1"	"3"
"QTL:5224"	"CLIP4"	"3"
"QTL:8797"	"CLIP4"	"3"
"QTL:8798"	"CLIP4"	"3"
"QTL:5224"	"WDCP"	"3"
"QTL:8797"	"WDCP"	"3"
"QTL:8798"	"WDCP"	"3"
"QTL:4253"	"CTSO"	"8"
"QTL:1100"	"CTSO"	"8"
"QTL:4253"	"MTHFD2L"	"8"
"QTL:1100"	"MTHFD2L"	"8"
"QTL:4253"	"TLR2"	"8"
"QTL:1100"	"TLR2"	"8"
"QTL:1100"	"SYNPO2"	"8"
"QTL:8808"	"SYNPO2"	"8"
"QTL:5260"	"HMGB1"	"11"
"QTL:5260"	"B3GLCT"	"11"
"QTL:5260"	"RCBTB2"	"11"
"QTL:5260"	"SERP2"	"11"
"QTL:37464"	"SYNPO2L"	"14"
"QTL:5259"	"TLR5"	"10"
"QTL:1214"	"TLR7"	"X"
"QTL:1214"	"TLR8"	"X"
"QTL:593"	"CNIH2"	"2"
"QTL:593"	"CTSW"	"2"
"QTL:593"	"TIGD3"	"2"
"QTL:593"	"ZNHIT2"	"2"
"QTL:593"	"NAALADL1"	"2"
"QTL:593"	"TRPT1"	"2"
"QTL:909"	"ANO3"	"2"
"QTL:909"	"ANO5"	"2"
"QTL:5228"	"CD180"	"16"
"QTL:8812"	"CD180"	"16"
"QTL:5228"	"CH242-378F17.1"	"16"
"QTL:8812"	"CH242-378F17.1"	"16"
"QTL:5228"	"GABRG2"	"16"
"QTL:5228"	"GABRA6"	"16"
"QTL:5227"	"GRB2"	"12"
"QTL:5227"	"SLC9A3R1"	"12"
"QTL:5227"	"CD300LF"	"12"
"QTL:5227"	"CD300C"	"12"
"QTL:5227"	"CD300LB"	"12"
"QTL:5227"	"CCL4"	"12"
"QTL:5261"	"CCL4"	"12"
"QTL:595"	"CCL4"	"12"
"QTL:6472"	"CCL4"	"12"
"QTL:6479"	"CCL4"	"12"
"QTL:5227"	"CCL3L1"	"12"
"QTL:5261"	"CCL3L1"	"12"
"QTL:595"	"CCL3L1"	"12"
"QTL:6472"	"CCL3L1"	"12"
"QTL:6479"	"CCL3L1"	"12"
"QTL:5227"	"CCL23"	"12"
"QTL:5261"	"CCL23"	"12"
"QTL:595"	"CCL23"	"12"
"QTL:6472"	"CCL23"	"12"
"QTL:6479"	"CCL23"	"12"
"QTL:5227"	"CCL16"	"12"
"QTL:5261"	"CCL16"	"12"
"QTL:595"	"CCL16"	"12"
"QTL:6472"	"CCL16"	"12"
"QTL:6479"	"CCL16"	"12"
"QTL:5227"	"CCL5"	"12"
"QTL:5261"	"CCL5"	"12"
"QTL:595"	"CCL5"	"12"
"QTL:6472"	"CCL5"	"12"
