"","accessionID","accessionName","accessionDescription","fromGenebank","fromGenebankID","fromGenebankID2","spp","speciesName","taxonomyID","subTaxaID","gpsLat","gpsLat_txt","gpsLong","gpsLong_txt","adm1","adm2","collectionSiteCountry","adm0","collectionSite","collectionSiteDetails","collectionSiteProvence","collectionDate","colNu_IPD","elevation","chromosomeNumber","germplasmStatus","MTA","ploidy","storageID","remarkID","dateCreated","lastUpdate"
"6487","EA06686","RZ13",NA,"Rijk Zwaan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6488","EA06687","RZ14",NA,"Rijk Zwaan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6489","EA06688","RZ15",NA,"Rijk Zwaan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6490","EA06689","RZ16",NA,"Rijk Zwaan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,476,"2009-09-18","2010-02-17 17:06:26"
"6491","EA06690","RZ17",NA,"Rijk Zwaan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6492","EA06691","RZ18",NA,"Rijk Zwaan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6493","EA06692","RZ19",NA,"Rijk Zwaan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6494","EA06693","RZ20",NA,"Rijk Zwaan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6495","EA06694","RZ21",NA,"Rijk Zwaan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6496","EA06695","RZ22",NA,"Rijk Zwaan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,314,"2009-09-18","2010-02-17 17:06:26"
"6497","EA06696","RZ23",NA,"Rijk Zwaan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6498","EA06697","RZ24",NA,"Rijk Zwaan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6499","EA06698","RZ25",NA,"Rijk Zwaan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6500","EA06699","RZ26",NA,"Rijk Zwaan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,601,"2009-09-18","2010-02-17 17:06:26"
"6501","EA06700","RZ27",NA,"Rijk Zwaan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,597,"2009-09-18","2010-02-17 17:06:26"
"6502","EA06701","RZ28",NA,"Rijk Zwaan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6503","EA06702","RZ29",NA,"Rijk Zwaan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6504","EA06703","RZ30",NA,"Rijk Zwaan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,351,"2009-09-18","2010-02-17 17:06:26"
"6505","EA06704","RZ31",NA,"Rijk Zwaan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6506","EA06705","RZ32",NA,"Rijk Zwaan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6507","EA06706","RZ33",NA,"Rijk Zwaan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6508","EA06707","RZ34",NA,"Rijk Zwaan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6509","EA06708","RZ35",NA,"Rijk Zwaan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6510","EA06709","RZ36",NA,"Rijk Zwaan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6511","EA06710","RZ37",NA,"Rijk Zwaan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6512","EA06711","RZ38",NA,"Rijk Zwaan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6513","EA06712","RZ39",NA,"Rijk Zwaan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6514","EA06713","RZ40",NA,"Rijk Zwaan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6515","EA06714","EZ 001",NA,"Enza Zaden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,314,"2009-09-18","2010-02-17 17:06:26"
"6516","EA06715","EZ 002",NA,"Enza Zaden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6517","EA06716","EZ 003",NA,"Enza Zaden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,341,"2009-09-18","2010-02-17 17:06:26"
"6518","EA06717","EZ 004",NA,"Enza Zaden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,341,"2009-09-18","2010-02-17 17:06:26"
"6519","EA06718","EZ 005",NA,"Enza Zaden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6520","EA06719","EZ 006",NA,"Enza Zaden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6521","EA06720","EZ 007",NA,"Enza Zaden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,341,"2009-09-18","2010-02-17 17:06:26"
"6522","EA06721","EZ 008",NA,"Enza Zaden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6523","EA06722","EZ 009",NA,"Enza Zaden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6524","EA06723","EZ 010",NA,"Enza Zaden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6525","EA06724","EZ 011",NA,"Enza Zaden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,277,"2009-09-18","2010-02-17 17:06:26"
"6526","EA06725","EZ 012",NA,"Enza Zaden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,351,"2009-09-18","2010-02-17 17:06:26"
"6527","EA06726","EZ 013",NA,"Enza Zaden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6528","EA06727","EZ 014",NA,"Enza Zaden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,328,"2009-09-18","2010-02-17 17:06:26"
"6529","EA06728","EZ 015",NA,"Enza Zaden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6530","EA06729","EZ 016",NA,"Enza Zaden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,407,"2009-09-18","2010-02-17 17:06:26"
"6531","EA06730","EZ 017",NA,"Enza Zaden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6532","EA06731","EZ 018",NA,"Enza Zaden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6533","EA06732","EZ 019",NA,"Enza Zaden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6534","EA06733","EZ 020",NA,"Enza Zaden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6535","EA06734","EZ 021",NA,"Enza Zaden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,602,"2009-09-18","2010-02-17 17:06:26"
"6536","EA06735","EZ 022",NA,"Enza Zaden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,603,"2009-09-18","2010-02-17 17:06:26"
"6537","EA06736","EZ 023",NA,"Enza Zaden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,407,"2009-09-18","2010-02-17 17:06:26"
"6538","EA06737","EZ 024",NA,"Enza Zaden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6539","EA06738","EZ 025",NA,"Enza Zaden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6540","EA06739","EZ 026",NA,"Enza Zaden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6541","EA06741","EZ 028",NA,"Enza Zaden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6542","EA06742","EZ 029",NA,"Enza Zaden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6543","EA06743","EZ 030",NA,"Enza Zaden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6544","EA06744","EZ 031",NA,"Enza Zaden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6545","EA06745","EZ 032",NA,"Enza Zaden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6546","EA06746","EZ 033",NA,"Enza Zaden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,597,"2009-09-18","2010-02-17 17:06:26"
"6547","EA06747","EZ 034",NA,"Enza Zaden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6548","EA06748","EZ 035",NA,"Enza Zaden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,597,"2009-09-18","2010-02-17 17:06:26"
"6549","EA06749","EZ 036",NA,"Enza Zaden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6550","EA06750","EZ 037",NA,"Enza Zaden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6551","EA06751","EZ 038",NA,"Enza Zaden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6552","EA06752","EZ 039",NA,"Enza Zaden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6553","EA06753","EZ 040",NA,"Enza Zaden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6554","EA06754","HAG LINE#1 EUSOL",NA,"VCL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,566,"2009-09-18","2010-02-17 17:06:26"
"6555","EA06755","HAG LINE#2 EUSOL",NA,"VCL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6556","EA06756","HAG LINE#6 EUSOL",NA,"VCL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,314,"2009-09-18","2010-02-17 17:06:26"
"6557","EA06757","HAG LINE#7 EUSOL",NA,"VCL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,604,"2009-09-18","2010-02-17 17:06:26"
"6558","EA06758","HAG LINE#9 EUSOL",NA,"VCL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6559","EA06759","HAG LINE#10 EUSOL",NA,"VCL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6560","EA06760","HAG LINE#11 EUSOL",NA,"VCL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6561","EA06761","HAG LINE#12 EUSOL",NA,"VCL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,605,"2009-09-18","2010-02-17 17:06:26"
"6562","EA06762","MPS-1",NA,"VCL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6563","EA06763","MPS-2",NA,"VCL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6564","EA06764","MPS-3",NA,"VCL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6565","EA06765","MPS-4",NA,"VCL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6566","EA06766","MPS-5",NA,"VCL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,606,"2009-09-18","2010-02-17 17:06:26"
"6567","EA06767","MPS-6",NA,"VCL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,566,"2009-09-18","2010-02-17 17:06:26"
"6568","EA06768","MPS-7",NA,"VCL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,607,"2009-09-18","2010-02-17 17:06:26"
"6569","EA06769","MPS-8",NA,"VCL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,341,"2009-09-18","2010-02-17 17:06:26"
"6570","EA06770","EU-SOL1",NA,"VCL","0974931-40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,441,"2009-09-18","2010-02-17 17:06:26"
"6571","EA06771","EU-SOL2       ",NA,"VCL","1007241-40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6572","EA06772","EU-SOL3",NA,"VCL","1055983-40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,314,"2009-09-18","2010-02-17 17:06:26"
"6573","EA06773","EU-SOL4",NA,"VCL","1055988-40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6574","EA06774","EU-SOL5",NA,"VCL","1055993-40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6575","EA06775","EU-SOL6",NA,"VCL"," 1006409-40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6576","EA06776","EU-SOL7",NA,"VCL","0996030-40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6577","EA06777","EU-SOL8",NA,"VCL","1015893-40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6578","EA06778","HMEUSOL-1",NA,"VCL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,314,"2009-09-18","2010-02-17 17:06:26"
"6579","EA06779","HMEUSOL-2",NA,"VCL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,608,"2009-09-18","2010-02-17 17:06:26"
"6580","EA06780","HMEUSOL-3",NA,"VCL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,314,"2009-09-18","2010-02-17 17:06:26"
"6581","EA06781","HMEUSOL-4",NA,"VCL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,609,"2009-09-18","2010-02-17 17:06:26"
"6582","EA06782","HMEUSOL-5",NA,"VCL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,610,"2009-09-18","2010-02-17 17:06:26"
"6583","EA06783","HMEUSOL-6",NA,"VCL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6584","EA06784","HMEUSOL-7",NA,"VCL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,276,"2009-09-18","2010-02-17 17:06:26"
"6585","EA06785","HMEUSOL-8",NA,"VCL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,341,"2009-09-18","2010-02-17 17:06:26"
"6586","EA06786","98CH 5901.mp",NA,"VCL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
"6587","EA06787","98CH 5903.mp",NA,"VCL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,341,"2009-09-18","2010-02-17 17:06:26"
"6588","EA06788","OOTO 7648.mp",NA,"VCL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unk",NA,NA,NA,NA,NA,NA,NA,NA,"cultivated","KeyGene",NA,NA,NA,"2009-09-18","2010-02-11 13:33:17"
